ID,FINAL_TYPE,KIC,KIC_STATUS,NEW DETECTION,NAME,GAIA_ID,DEMARCHI2007_ID,DEMARCHI2007_VARTYPE,DEMARCHI2007_MEMBER,VARIABILITY_TYPE,MEMBER,CMD,PERIOD,Peph,Q_PHASED,PHASED_LC,FT,COORDINATES,RA,DEC,DIST,P0eph,T0eph,LINK,SOURCEID,FREQUENCY,PMRA,PMRAERR,PMDEC,PMDECERR,PLX,PLXERR,zero_point_plx,GMAG,BP_RP,J_M,H_M,K_M,B,BERR,V,VERR,I,IERR,g,gerr,r,rerr,i,ierr,z,zerr,y,yerr,USED_SPEC,Teff,logg,Rv,Fe/H,proj_ref_astroserver,HECTOSPEC,ESO,LAMOST,SDSS,APOGEE,INT,XT_LINK,XT_Teff,XT_Tefferr,XT_logg,XT_loggerr,XT_Rv,XT_Rverr,[M/H],XT_class,WOCS_LIX,CLASS,RV,RVERR,TEFF,RV_APG,RVSCT_APG,TEFF_APG,T_HYDRA,RV_HYDRA,RV_HYDRA_ER,RV_WIYN,VRAD,VRAD_ER,RV_PROB,P5D-PM-POS-PLX,P4D-PM-POS,P3D-PM-PLX,P5D-NF,P4D-NF,P3D-NF,MEMBER_STATUS,PROB_GAUDIN,P5D-PM-POS-PLX,TYPE_SACHS,POPULATION_STUDY_SACHS,VSTAR_SACHS,SACHS_NOTES,OTHER_ID,REF_SACHS
341,Pulsating,2437171,17lc,,KIC 2437171,Gaia EDR3 2051287002031070208,,,,semi-regular,cluster,AGB,12.65822,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_341.png,https://drive.google.com/file/d/1ob6vJxRctXI-jO1tdzZLD9iti8YsYlXp/view?usp=sharing,https://drive.google.com/file/d/1ZGuhZ5erAkivBly1ImTxrt2icDdAz-_m/view?usp=sharing,19:20:49.72 +37:43:42.7,290.2071667,37.72852778,2.72,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2071666666667%2037.728527777777785,2051287002031070208,0.07900004898,-0.4593837935,0.02155144,-2.348445434,0.024842318,0.2251307871,0.022694573,-0.012058,12.393916,3.1835737,9.041,8.167,7.815,15.561,0.0064,13.961,0.003,10.949,0.0014,14.6541,0.004731,12.911,nan,11.824,nan,11.036,nan,10.675,nan,APOGEE,3540(56),0.610(42),-47.11(16),0.300(8),,,ESO,http://dr6.lamost.org/spectrum/view?obsid=580505223,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?plate=2800&mjd=54326&fiber=164,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19204971+3743426,INT,,,,,,,,,,3006,M3,nan,nan,nan,nan,nan,nan,,,,-46.47,-46.47,,0.99,0.9991391397,0.9985861457,0.9978971785,0.9825080859,0.9548353053,0.98588553,cluster,1,0.9991391397,RGB*,ARGB II - LPV,LPV,*iC|* |IR |RG*|* |RG*,,
342,Pulsating,2437240,17lc,,KIC 2437240,Gaia EDR3 2051099329142406400,,,,solar-like,cluster,RGB,0.25,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_342.png,https://drive.google.com/file/d/1KouFxjO6wdy1oS6QZ_8j7QAK72TjOIaw/view?usp=sharing,https://drive.google.com/file/d/1EnXpjXCXdYOdU8rOVPeb1CufJbX48Ulk/view?usp=sharing,19:20:50.82 +37:43:29.2,290.21175,37.72477778,2.87,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.21175%2037.724777777777774,2051099329142406400,4,-0.4312345292,0.01691446,-2.372779065,0.020598482,0.2114276215,0.017904839,-0.029497,14.647592,1.5455475,12.702,12.078,11.935,16.474,0.001,15.099,0.0004,13.718,0.0003,15.6722,0.002873,14.6573,0.001876,14.2959,0.020698,14.0291,0.001952,13.9001,0.002236,ESO,4210(80),2.295(17),-45.55(30),-0.335(0.143),https://astroserver.org/tracking/ZLNV9K.php,,https://xtgrid.astroserver.org/5ISMEA_332_ZLNV9K_342_ADP_2019-04-26T12_06_20_080_trim_dat.pdf,,,,,,4210,80,2.295,0.017,-45.55,0.30,-0.338,K3III,20007,,nan,nan,nan,nan,nan,nan,,,,-46.17,-46.17,,0.99,0.9990941943,0.9984556151,0.9977591254,0.9815989963,0.953906971,0.9850723358,cluster,1,0.9990941943,RGB*,RGB - SL,solar-like,IR |RG*|*iC|* |* |RG*,,
343,Pulsating,2437164,12lc,,2MASS J19204965+3744077,Gaia EDR3 2051287002031072768,,,,solar-like,cluster,RGB/RC,6.736,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_343.png,https://drive.google.com/file/d/1HwOZlmmFn0dlW4meMvHrB0y5ZtP5cwsf/view?usp=sharing,https://drive.google.com/file/d/1acaq_FGW26n1YwuPq2XW5e3yM_Wdn_bs/view?usp=sharing,19:20:49.67 +37:44:07.8,290.2069583,37.7355,2.32,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2069583333333%2037.7355,2051287002031072768,0.148456057,-0.3648489805,0.013503915,-2.139478111,0.015451042,0.2386722548,0.0137386,-0.02943,14.157394,1.4721146,12.273,11.685,11.5,15.923,0.0006,14.588,0.0005,13.264,0.0003,14.6541,0.004731,12.911,nan,11.824,nan,11.036,nan,10.675,nan,ESO,4180(50),2.297(16),-48.23(30),-0.682(0.093),https://astroserver.org/tracking/ZLNV9K.php,,https://xtgrid.astroserver.org/LUVC2B_332_ZLNV9K_343_ADP_2019-04-30T11_22_50_895_trim_dat.pdf,,,,,,4180,50,2.297,0.016,-48.23,0.30,-0.728,K4III,6006,,nan,nan,nan,-47.4171,0.210121,3500,4400,-46,0.155,-49.03,-46,0.155,0.99,0.9983336125,0.998175085,0.9968869813,0.9746752488,0.9407777347,0.9789970909,cluster,1,0.9983336125,,RGB - RC - SL,solar-like,*iC|IR |** |*,,
344,Pulsating,2437340,17lc,,KIC 2437340,Gaia EDR3 2051292877546340864,,,,solar-like,cluster,RGB,1.36314,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_344.png,https://drive.google.com/file/d/1Nh4jNNvSuYTCzjH8bBsmfom69PC5CTwF/view?usp=sharing,https://drive.google.com/file/d/1F7XTPttDmVBRQU_VODeHaLCp1SWqBG5q/view?usp=sharing,19:20:52.59 +37:44:28.1,290.219125,37.74113889,1.83,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.219125%2037.74113888888889,2051292877546340864,0.7336003639,-0.4519624461,0.011433924,-2.18028608,0.014518286,0.2222289455,0.012151767,-0.032239,13.462469,1.8864717,11.135,10.417,10.185,15.729,0.0013,14.136,0.0002,12.373,0.0007,14.8151,0.003661,13.6118,0.001023,12.97,nan,12.609,nan,12.4434,0.001786,APOGEE,4058(82),1.660(43),-44.95(82),0.300(9),,,https://xtgrid.astroserver.org/OG0E9S_332_ZLNV9K_344_ADP_2019-04-30T11_22_50_739_trim_dat.pdf,http://dr6.lamost.org/spectrum/view?obsid=369705204,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?plate=2800&mjd=54326&fiber=170,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19205259+3744281,INT,,4060,40,3.309,0.023,-44.30,0.30,-0.449,K3,4005,K7,nan,nan,nan,nan,nan,nan,3920,-44.35,0.094,-44.84,-44.35,0.094,1.00,0.9987262288,0.9985565717,0.997558254,0.9788706833,0.942737608,0.9831500411,cluster,1,0.9987262288,RGB*,ARGB I - Solarlike,solar-like,*iC|* |IR |RG*|* |RG*,,
345,Pulsating,2437564,17lc,,Cl* NGC 6791 KU 5715,Gaia EDR3 2051105239017444992,,,,solar-like,cluster,RGB/RC,0.360847,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_345.png,https://drive.google.com/file/d/1oxkxfqGREGUF-lfrMbeo8vKBq3g38ydU/view?usp=sharing,https://drive.google.com/file/d/1lbbsVr7ebHuUG46FMe4n7PApYzfKAIOt/view?usp=sharing,19:20:56.30 +37:44:33.5,290.2345833,37.74263889,1.93,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2345833333333%2037.74263888888889,2051105239017444992,2.771257624,-0.3449472263,0.014640161,-2.2272876,0.01669835,0.2184121224,0.014487006,-0.029497,14.226365,1.5087776,12.312,11.728,11.556,16.02,0.0009,14.648,0.0002,13.307,0.0004,15.2233,0.004711,14.2334,0.001047,13.9009,0.024302,13.6323,0.002221,13.4987,0.003076,APOGEE,4515(99),2.400(29),-48.53(11),0.400(9),,,https://xtgrid.astroserver.org/HXUTM4_332_ZLNV9K_345_ADP_2019-04-26T12_02_06_703_trim_dat.pdf,,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19205629+3744334,,,4200,30,2.206,0.019,-48.28,0.30,-0.474,K3III,8005,,nan,nan,nan,nan,nan,nan,,,,-48.7,-48.7,,0.98,0.9989807337,0.9985354153,0.9978361573,0.9800155581,0.9417429076,0.9851335684,cluster,1,0.9989807337,*inCl,RGB - RC - SL,solar-like,*iC|* |IR |* |* |*,,
346,Binary,2437760,nodata,,2MASSJ19205990+3744451,Gaia EDR3 2051105269075634176,07483_9,RO2,m,binary,cluster,MS,0.437127,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_346.png,https://drive.google.com/file/d/1CYeqrj9bD6JR4lr8XuktFr5tyn89Ktta/view?usp=sharing,https://drive.google.com/file/d/1aM0vKxA3wD0554bs3NowgU8WlDxZ0vhj/view?usp=sharing,19:20:59.94 +37:44:45.0,290.24975,37.74583333,2.33,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.24975%2037.74583333333333,2051105269075634176,2.287664683,-0.305012029,0.09209306,-2.479142675,0.10652387,0.3230168586,0.09128416,-0.02333,18.0644,1.0828743,16.511,15.967,15.802,19.197,0.0012,18.293,0.0003,17.353,0.0004,18.6458,0.009,18.0424,0.003736,17.8337,0.00475,17.731,0.007539,17.6672,0.019938,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4876.5435,nan,nan,nan,,,,,,,nan,0.9853918038,0.9954213129,0.9683149957,0.881199939,0.8686649805,0.9045463648,cluster,,0.9853918038,,,,,,
347,Rotational,2437649,nodata,new detection,2MASSJ19205767+3744218,Gaia EDR3 2051105239017448448,,,,rotating,field,MS/BS,7.619035,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_347.png,https://drive.google.com/file/d/1QOvA8BeQH3-1QZGrZPY7t1UNim686eNr/view?usp=sharing,https://drive.google.com/file/d/1aYa6xRuF6ciIuF3gWIZIz_TNYWupG8x2/view?usp=sharing,19:20:57.69 +37:44:21.5,290.240375,37.73930556,2.27,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.240375%2037.739305555555546,2051105239017448448,0.1312502174,-1.275574289,0.035593487,-5.728280031,0.04153105,0.182785776,0.035720617,-0.025301,16.37708,1.0116625,15.099,14.6,14.548,17.364,0.0008,16.573,0.0002,15.693,0.0002,19.3957,0.024209,18.6539,0.008308,18.4117,0.012863,18.2851,0.007668,18.2249,0.015084,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,3.63E-106,6.70E-87,5.18E-106,2.10E-96,2.07E-85,5.24E-96,field,,3.63E-106,,,,,,
348,Rotational,2437707,nodata,,V* V622 Lyr,Gaia EDR3 2051105234715895552,V90,LON,94,rotating,cluster,MS,11.00102,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_348.png,https://drive.google.com/file/d/1VZuAduVtY3z-cf37NQRoDOkZz5Zw-w47/view?usp=sharing,https://drive.google.com/file/d/1dYzzc482LSEd-6qWOBcrt4eK2SKGdpNn/view?usp=sharing,19:20:58.86 +37:44:46.9,290.24525,37.74636111,2.11,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.24525%2037.74636111111111,2051105234715895552,0.09090066194,-0.5685923384,0.078889705,-2.267630101,0.09382798,0.1972047313,0.080254756,-0.025008,17.866978,1.0870304,16.487,15.993,15.882,18.999,0.0019,18.109,0.0003,17.167,0.0003,18.4565,0.004368,17.8709,0.005422,17.6586,0.007797,17.5669,0.005097,17.4823,0.01218,HECTOSPEC,6060(50),4.691(29),-55(6),0.446(0.081),https://astroserver.org/tracking/XZR329.php,https://xtgrid.astroserver.org/3L43KD_102_XZR329_ID348_123_Operator_186_ms_trim_dat.php?ref=XZR329,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,0.9982391508,0.9979457388,0.9957657395,0.9732877664,0.9222883121,0.9788778432,cluster,0.9,0.9982391508,BYDra,,,V* |IR |*iC|BY*|*,,
349,Rotational,2437789,nodata,new detection,2MASSJ19210063+3744220,Gaia EDR3 2051105273377200384,,,,rotating,field,RGB,16.61369,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_349.png,https://drive.google.com/file/d/1vjZpEnGxFktX3N2T1wlSLGmVGsX_lCID/view?usp=sharing,https://drive.google.com/file/d/1Zp-MIrYVJGP51qS915rJOvO2-qJrn8Ib/view?usp=sharing,19:21:00.63 +37:44:21.7,290.252625,37.73936111,2.72,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.252625%2037.73936111111111,2051105273377200384,0.06019132414,-4.807467403,0.3324247,-13.91674114,0.32630703,0.5697975909,0.3343329,-0.052618,17.02246,1.5866995,14.678,14.073,13.919,18.823,0.0023,18.014,0.0017,17.057,0.0008,17.7667,0.01503,16.8341,0.015441,16.3217,0.007487,16.0925,0.005311,15.9053,0.003183,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,0.00E+00,,0,0,0,field,,0,,,,,,
350,Rotational,2437801,nodata,,V* V625 Lyr,Gaia EDR3 2051105273377206784,V53,RO1,86,rotating,cluster,MS,7.1895,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_350.png,https://drive.google.com/file/d/1Rd6SuB47f2Ci4OkjHrhtVK_Ppr0fIUV2/view?usp=sharing,https://drive.google.com/file/d/1T18ZkInYxYupquDMqr9XR-BY8Xxk0S30/view?usp=sharing,19:21:00.85 +37:44:35.3,290.2535417,37.74313889,2.60,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.25354166666665%2037.743138888888886,2051105273377206784,0.139091731,-0.281668574,0.11557383,-2.391457547,0.13780324,0.04608431989,0.11665816,-0.019813,18.50833,1.0920372,null,null,null,19.671,0.0045,18.754,0.0009,17.82,0.0009,19.1233,0.027541,18.4749,0.005557,18.2637,0.008234,18.1829,0.010011,18.1313,0.023036,HECTOSPEC,5770(60),4.902(24,-66(2),-0.027(0.072 ),https://astroserver.org/tracking/XZR329.php,https://xtgrid.astroserver.org/AATKKN_102_XZR329_ID350_071_5_13_2_10_9_197_ms_trim_dat.php?ref=XZR329,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,0.9967591769,,0.9265975836,0.9051642007,0.9430226289,cluster,,0,BYDra,,,V* |BY*|*iC|*iC,,
351,Rotational,2436945,nodata,,Cl* NGC 6791 KR V45,Gaia EDR3 2051099187404218752,,,,rotating,field,MSTO,4.581435,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_351.png,https://drive.google.com/file/d/1PdMDWWw_2fADZ5G977YtWk-fETC98NI2/view?usp=sharing,https://drive.google.com/file/d/10X3X-jhM4VkFN39K5dhxOugnY3nMAYSN/view?usp=sharing,19:20:46.05 +37:42:05.7,290.191875,37.70158333,4.55,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.191875%2037.70158333333333,2051099187404218752,0.2182722226,-1.908878711,0.047780782,-8.096929056,0.052480828,0.2872448946,0.04694608,-0.026523,16.734493,1.1641235,15.284,14.846,14.688,17.91,0.0043,16.97,0.006,15.951,0.0028,17.3662,0.00671,16.7167,0.005477,16.461,0.003522,16.3384,0.006141,16.2707,0.004054,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,7.83E-305,2.03E-252,1.53E-302,1.57E-278,1.87E-247,2.24E-275,field,,7.83E-305,V*,,,V* |IR |*iC|* |RS*|EB*,,
352,Binary,,nokic,,Gaia EDR3 2051105131638986752,Gaia EDR3 2051105131638986752,05736_9,EA,m,eclipsing,field,MS,23.88,23.87835193,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_352.png,https://drive.google.com/file/d/1-d0oYPLwChqaSFY4CJLnYv9eJxHarPBu/view?usp=sharing,https://drive.google.com/file/d/1L8LgLFqFYtWaS4LXOuCnqM2FuPPFZsPj/view?usp=sharing,19:20:54.51 +37:43:18.2,290.227125,37.72172222,3.02, 23.878352(36) ,2454967.0873(12),http://aladin.u-strasbg.fr/AladinLite/?target=290.227125%2037.72172222222222,2051105131638986752,0.0418760469,-0.1058232563,0.2713451,-2.153673505,0.34439933,0.3967440404,0.2749843,-0.026707,19.781858,1.3970032,null,null,null,21.365,0.0308,20.224,0.0057,18.867,0.0033,20.759,0.048496,19.7894,0.017927,19.3734,0.029161,19.1591,0.020921,19.0273,0.026131,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,5932.25,nan,nan,nan,,,,,,,nan,,,,0.3600124027,0.7224003599,0.3893724448,field,,0,,,,,,
353,Pulsating,2436457,18lc,,2MASS J19203584+3742257,Gaia EDR3 2051286520994706432,,,,solar-like,field,above HB,0.10761,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_353.png,https://drive.google.com/file/d/19lw2nXd8dsQhALGGDdMaXbolpWDqSRah/view?usp=sharing,https://drive.google.com/file/d/10IYfhAww3twVRW9Nz7xpjRrKBN1hGeqE/view?usp=sharing,19:20:35.85 +37:42:25.8,290.149375,37.70716667,5.78,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.149375%2037.707166666666666,2051286520994706432,9.292816653,0.4477768628,0.010048212,-8.91101564,0.011096953,0.5018860098,0.01038522,-0.029266,13.244559,1.2305222,11.664,11.155,11.071,14.529,0.0077,13.518,0.0036,12.442,0.0021,13.9473,0.005363,13.2585,0.000125,13.0702,0.096992,12.8113,0.001024,12.7059,0.00327,LAMOST,4969(24),3.015(39),-19.14(4),-0.422(22),,,,http://dr6.lamost.org/spectrum/view?obsid=580505220,,,,https://xtgrid.astroserver.org/JLIRSB_301_ZPS71B_353_spec-57918-KP192409N391242V03_sp05-220_trim_dat.php?ref=ZPS71B,5250,70,2.874,0.016,-55.80,1.05,-0.292,G2V,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,0,0.00E+00,0.00E+00,0,0,0,field,,0,RGB*,,,*iC|IR |* |* |RG*,,
354,Pulsating,2437207,nodata,,KIC 2437207,Gaia EDR3 2051099329142404480,,,,solar-like,field,MS,0.250062,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_354.png,https://drive.google.com/file/d/1po3N2znXjOi6yRWdzvBwoCXK1CO66I2O/view?usp=sharing,https://drive.google.com/file/d/1IQyB6NgLxOEKtHDoa10pHwKHn1sfnRhp/view?usp=sharing,19:20:50.35 +37:43:27.7,290.2097917,37.72436111,2.91,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.20979166666666%2037.724361111111115,2051099329142404480,3.999008246,-0.1471986713,0.14296012,-2.18075397,0.17293575,0.03223849994,0.14455701,-0.015201,18.731009,1.1415787,null,null,null,20.007,0.0053,19.017,0.0024,17.986,0.0012,19.3497,0.00636,18.6449,0.016344,18.4149,0.003755,18.2676,0.00912,18.1443,0.017646,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4654.3877,nan,nan,nan,,,,,,,nan,,,,0.84518535,0.8207415594,0.8651951186,field,,0,RotV*,,,* |IR |Ro*|* |Ro*,,
355,Rotational,2437761,nodata,new detection,Cl* NGC 6791 SBG 10402,Gaia EDR3 2051105342091728384,,,,rotating,cluster,MS,11.81224,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_355.png,https://drive.google.com/file/d/1iNltjfYi5ihW5Y2UOOLau9uy_1Ro08RD/view?usp=sharing,https://drive.google.com/file/d/1yjMMPjPkJNUvHpzd6qAKt3sFaYAND-v6/view?usp=sharing,19:21:00.06 +37:45:21.9,290.25025,37.75608333,2.00,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.25025%2037.756083333333336,2051105342091728384,0.08465794803,-0.2811621986,0.15843192,-2.451815326,0.19350511,0.2784982894,0.15841614,-0.015861,19.001133,1.2869606,null,null,null,20.372,0.0034,19.311,0.0006,18.186,0.0007,15.1383,0.005201,14.1278,0.00411,13.729,0.004084,13.5138,0.006381,13.3553,0.002235,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.9285687389,0.8630186625,0.9458211025,cluster,,0,*inCl,,,*iC|* |IR |*,,
356,Rotational,2437521,nodata,new detection,2MASSJ19205553+3745032,Gaia EDR3 2051292911906089728,,,,rotating,cluster,MS,11.26519,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_356.png,https://drive.google.com/file/d/1ztCwKmBjNZhLZxhGZJhe7HzuZrzox219/view?usp=sharing,https://drive.google.com/file/d/14lS3io1hNeKedoSFgZpafJ12tS0O3m5Y/view?usp=sharing,19:20:55.51 +37:45:02.7,290.2312917,37.75075,1.40,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.23129166666666%2037.75075,2051292911906089728,0.08876903097,-0.05187863888,0.13318081,-2.041440928,0.1633989,-0.1347682699,0.1373735,-0.018066,17.986961,1.1042614,16.471,15.667,15.431,19.123,0.0013,18.212,0.0003,17.281,0.0004,18.3697,0.023755,17.8224,0.017618,17.6099,0.007485,17.4653,0.016823,17.3788,0.030075,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.02742929001,0.9696570752,0.02875172836,cluster,0.9,0,,,,,,
357,Binary,2297170,nodata,new detection,2MASS J19203636+3739567,Gaia EDR3 2051286417915483392,,,,contact,field,MS/RGB,0.3664285492,0.3664305514,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_357.png,https://drive.google.com/file/d/1wNBXsCJ0rRXMUSvisnNMvfxJeZYRuqRq/view?usp=sharing,https://drive.google.com/file/d/1QUU9bxqKh5kVadANXnxRO9EA1FZP5kI6/view?usp=sharing,19:20:37.23 +37:40:08.9,290.155125,37.66913889,7.31,0.3664306(6) ,2455002.6182(13),http://aladin.u-strasbg.fr/AladinLite/?target=290.155125%2037.66913888888889,2051286417915483392,2.729045,1.118406163,0.081057295,0.3329448353,0.09089013,0.5481819121,0.08077645,-0.026571,17.796698,1.3270836,16.174,15.652,15.344,19.202,0.0066,18.128,0.0061,16.916,0.0161,12.89,nan,11.991,nan,11.649,nan,11.472,nan,11.343,nan,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4212.3335,nan,nan,nan,,,,,,,nan,6.58E-87,8.62E-66,8.95E-86,1.50E-73,3.04E-62,6.93E-73,field,,6.58E-87,EB*WUMa,,,V* |IR |*iC|WU*|*,,WUMa wtype https://iopscience.iop.org/article/10.3847/0004-637X/832/2/138/pdf
358,Pulsating,2437507,17lc,,KIC 2437507,Gaia EDR3 2051105135938204160,,,,solar-like,cluster,RGB,0.598469,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_358.png,https://drive.google.com/file/d/1wLyoD59WKOFLOePk9Df3pck4Nid2NWn4/view?usp=sharing,https://drive.google.com/file/d/1Q9HPd7z4QQFIx5G7AvMaNeENKfVN2rZx/view?usp=sharing,19:20:55.31 +37:43:15.4,290.2304583,37.72094444,3.10,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.23045833333333%2037.720944444444434,2051105135938204160,1.670930324,-0.4905309822,0.01297649,-2.345764305,0.015358893,0.2245035508,0.013507316,-0.030468,14.031677,1.6729565,11.945,11.269,11.088,16.032,0.006,14.557,0.0012,13.027,0.0017,15.1934,0.00465,14.0915,0.007068,13.6002,0.001272,13.357,0.00623,13.1877,0.002345,APOGEE,4262(80),2.160(46),-47.504(21),0.400(7),,,https://xtgrid.astroserver.org/VCKLR3_332_ZLNV9K_358_ADP_2019-04-30T11_22_50_757_trim_dat.pdf,,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19205530+3743152,,,7750,50,2.578,0.016,-17.23,2.70,-1.532,A7V,12007,,nan,nan,5672.5,nan,nan,nan,4130,-47.46,0.088,-47.95,-47.46,0.088,0.98,0.9988441905,0.9983781055,0.9975411645,0.9807431024,0.955043019,0.9834684047,cluster,1,0.9988441905,RGB*,RGB - SL,solar-like,*iC|IR |RG*|* |*,,
359,Rotational,2437646,nodata,,2MASSJ19205754+3743278,Gaia EDR3 2051105131636983808,06725_9,LON,91,rotating,cluster,MS,13.22977,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_359.png,https://drive.google.com/file/d/1WqVxoPH51oyrnRpB8HINLJEIiS4WArtD/view?usp=sharing,https://drive.google.com/file/d/1q14dN8SQP5VI3kLDlmIr_RSNfcweWgu4/view?usp=sharing,19:20:57.56 +37:43:27.9,290.2398333,37.72441667,3.06,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2398333333333%2037.72441666666667,2051105131636983808,0.07558710393,-0.3831940842,0.06662166,-2.279534676,0.078572705,0.1931273436,0.06807688,-0.027507,17.557997,1.1109753,16.222,15.861,15.732,18.697,0.0014,17.783,0.0004,16.826,0.0004,15.178,0.006203,14.1963,0.002156,13.8259,0.001978,13.6088,0.004833,13.4725,0.004607,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4397.5664,nan,nan,nan,,,,,,,nan,0.9992717082,0.9985318927,0.9982731975,0.9848635658,0.957394307,0.9882324102,cluster,1,0.9992717082,,,,,,
360,Rotational,,nokic,new detection,Gaia EDR3 2051105135933158144,Gaia EDR3 2051105135933158144,,,,rotating,field,MS,3.993681,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_360.png,https://drive.google.com/file/d/1IqoqIYP8XVmzSpAi-iOc9HVXvpBt7E9n/view?usp=sharing,https://drive.google.com/file/d/1wlS-4OAUZuHHcY51M7ryMTaN9U5TlCp0/view?usp=sharing,19:20:59.07 +37:43:08.8,290.246125,37.71911111,3.50,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.246125%2037.71911111111111,2051105135933158144,0.2503955624,1.122144333,1.0413004,-3.05990167,1.0186661,-0.2467490421,0.9150393,-0.051562,20.626722,1.7270317,null,null,null,22.482,0.2285,21.01,0.1107,19.504,0.0161,15.178,0.006203,14.1963,0.002156,13.8259,0.001978,13.6088,0.004833,13.4725,0.004607,,,,,,,,,,,,,,,,,,,,,,,,-73.40076761,0.957518108,4250.6665,nan,nan,nan,,,,,-73.40076761,0.957518108,0.60,,,,2.62E-32,2.73E-17,2.01E-33,field,,0,,,,,,
